"offer_id","application_id","offered_salary","equity_offered","offer_status","offer_date"
1996,8508,70542,True,"Rejected","2025-07-30"
1997,7920,116958,True,"Accepted","2025-09-05"
1998,948,115097,False,"Extended","2026-01-02"
1999,10610,128290,False,"Accepted","2025-12-02"
2000,4925,135015,False,"Extended","2025-12-26"
2001,8933,136444,True,"Accepted","2025-10-15"
2002,9997,148034,False,"Extended","2026-01-17"
2003,11950,144230,True,"Accepted","2025-10-20"
2004,5137,75732,True,"Rejected","2025-07-31"
2005,1343,112288,False,"Extended","2025-11-11"
2006,8775,87187,True,"Rejected","2025-11-06"
2007,11763,109847,False,"Accepted","2025-10-03"
2008,8247,138921,False,"Rejected","2025-11-19"
2009,7319,144861,False,"Extended","2025-10-25"
2010,4076,89600,True,"Extended","2025-12-16"
2011,1172,97178,False,"Extended","2025-11-08"
2012,8145,121849,True,"Extended","2025-12-10"
2013,1868,147849,True,"Accepted","2025-10-30"
2014,7620,75539,False,"Extended","2025-10-15"
2015,2690,91883,True,"Extended","2025-10-27"
2016,9694,143831,True,"Extended","2025-10-31"
2017,1683,135982,True,"Accepted","2025-12-31"
2018,588,100538,False,"Extended","2025-10-15"
2019,9522,133291,True,"Accepted","2025-10-31"
2020,5710,108428,True,"Accepted","2025-08-06"
2021,7544,91609,False,"Rejected","2026-01-01"
2022,4201,116701,False,"Extended","2025-12-30"
2023,2484,144086,False,"Extended","2025-11-02"
2024,4854,126845,False,"Extended","2025-12-08"
2025,3253,111624,False,"Extended","2026-01-02"
2026,4448,112014,False,"Rejected","2026-01-08"
2027,11395,71524,True,"Accepted","2025-11-09"
2028,11834,120539,True,"Accepted","2025-12-28"
2029,815,108049,True,"Rejected","2025-09-06"
2030,9014,102650,False,"Extended","2025-09-17"
2031,11255,85353,True,"Rejected","2025-10-19"
2032,9082,82719,False,"Accepted","2025-08-16"
2033,11677,122691,True,"Accepted","2026-01-12"
2034,2037,147713,True,"Accepted","2025-12-09"
2035,4853,101726,False,"Extended","2025-07-26"
2036,10986,124573,False,"Rejected","2025-08-14"
2037,3422,145465,False,"Accepted","2026-01-18"
2038,8291,128702,False,"Accepted","2025-08-02"
2039,11129,103960,False,"Accepted","2025-09-18"
2040,7302,122117,False,"Extended","2025-09-11"
2041,7685,84699,False,"Extended","2025-10-23"
2042,2488,79698,False,"Rejected","2025-10-14"
2043,2009,126513,True,"Extended","2026-01-10"
2044,6600,126505,False,"Rejected","2026-01-16"
2045,6413,95434,True,"Extended","2025-08-25"
2046,9361,101484,True,"Accepted","2026-01-06"
2047,179,94042,True,"Accepted","2025-09-20"
2048,3056,127081,False,"Rejected","2025-09-18"
2049,10238,123067,False,"Rejected","2026-01-16"
2050,5225,94609,False,"Extended","2025-08-11"
2051,2480,149599,False,"Accepted","2025-12-21"
2052,8220,131540,False,"Accepted","2025-12-01"
2053,565,84715,False,"Extended","2025-08-26"
2054,7946,78633,False,"Rejected","2025-09-22"
2055,7053,92884,False,"Extended","2026-01-03"
2056,467,76486,True,"Extended","2025-09-01"
2057,6158,98589,False,"Accepted","2025-10-16"
2058,1659,129399,False,"Extended","2025-12-27"
2059,9052,107791,False,"Extended","2025-11-06"
2060,432,142119,True,"Accepted","2025-09-24"
2061,5254,82017,True,"Rejected","2025-11-23"
2062,9750,89840,True,"Extended","2025-10-30"
2063,10737,127125,False,"Extended","2025-12-12"
2064,7195,84373,False,"Extended","2025-08-04"
2065,5161,81352,False,"Accepted","2025-11-28"
2066,3018,125845,False,"Rejected","2025-09-22"
2067,5628,147527,True,"Extended","2025-09-29"
2068,513,87279,False,"Extended","2025-08-20"
2069,5973,113880,True,"Extended","2025-12-03"
2070,2836,134839,True,"Rejected","2025-12-12"
2071,4617,97415,True,"Rejected","2025-10-29"
2072,3612,134733,True,"Accepted","2025-12-14"
2073,10933,93267,True,"Extended","2026-01-02"
2074,6955,75858,False,"Rejected","2025-10-21"
2075,380,95140,True,"Rejected","2025-08-02"
2076,2939,139093,True,"Extended","2025-10-17"
2077,1828,71734,False,"Extended","2025-10-13"
2078,230,147117,False,"Extended","2025-12-15"
2079,2985,121708,True,"Extended","2025-11-03"
2080,2674,147752,False,"Accepted","2025-08-13"
2081,1607,72276,False,"Extended","2025-09-07"
2082,9626,75239,False,"Accepted","2025-12-13"
2083,4168,82991,False,"Extended","2025-12-24"
2084,4676,138429,False,"Extended","2025-12-04"
2085,3509,146657,False,"Accepted","2025-07-26"
2086,6120,126273,False,"Extended","2025-11-30"
2087,9700,140406,False,"Rejected","2025-12-22"
2088,9500,98787,False,"Accepted","2025-10-27"
2089,3128,82391,True,"Rejected","2025-09-07"
2090,10550,127547,False,"Rejected","2025-08-08"
2091,6231,137114,True,"Accepted","2025-09-21"
2092,1102,82403,False,"Extended","2025-08-10"
2093,7377,114653,False,"Extended","2025-11-22"
2094,7323,112346,True,"Accepted","2025-12-27"
2095,9837,149986,True,"Extended","2025-11-13"
2096,1453,95449,True,"Extended","2025-11-01"
2097,8167,83004,True,"Extended","2025-11-27"
2098,1317,132903,False,"Rejected","2025-09-26"
2099,7764,127325,False,"Rejected","2025-08-18"
2100,2810,141824,False,"Extended","2025-11-18"
2101,500,144295,True,"Accepted","2025-12-12"
2102,10171,143451,False,"Extended","2025-11-11"
2103,8090,119629,False,"Extended","2025-08-03"
2104,2581,104996,False,"Extended","2025-12-02"
2105,7860,125505,True,"Accepted","2025-12-31"
2106,8601,132267,False,"Accepted","2026-01-05"
2107,2914,135358,True,"Rejected","2025-08-01"
2108,6073,107800,False,"Extended","2025-07-29"
2109,494,83400,False,"Rejected","2025-08-10"
2110,3599,81371,False,"Accepted","2025-10-27"
2111,4699,99184,False,"Extended","2025-11-02"
2112,1637,107753,False,"Accepted","2025-11-08"
2113,10435,148467,False,"Extended","2025-10-11"
2114,10904,84389,False,"Accepted","2026-01-10"
2115,7467,81909,False,"Rejected","2026-01-14"
2116,6305,121042,True,"Extended","2026-01-21"
2117,4883,86948,True,"Extended","2025-10-29"
2118,2042,97379,False,"Extended","2025-08-10"
2119,1781,100265,True,"Rejected","2025-10-08"
2120,9723,76997,False,"Accepted","2026-01-16"
2121,8129,135668,False,"Accepted","2025-12-18"
2122,1463,137705,False,"Accepted","2025-10-04"
2123,1098,84833,True,"Extended","2025-11-19"
2124,2569,70445,False,"Extended","2025-11-28"
2125,1572,72350,True,"Extended","2025-12-04"
2126,4449,138717,True,"Extended","2025-09-03"
2127,2254,89286,False,"Extended","2025-08-07"
2128,9767,71883,False,"Accepted","2025-10-28"
2129,8840,93436,False,"Extended","2025-08-13"
2130,8208,104762,False,"Accepted","2026-01-16"
2131,2635,116354,False,"Rejected","2025-12-11"
2132,8586,102494,False,"Rejected","2025-11-17"
2133,8139,135921,True,"Rejected","2025-10-28"
2134,8028,119343,True,"Accepted","2025-11-12"
2135,2561,138190,False,"Extended","2025-08-28"
2136,4627,96605,False,"Accepted","2026-01-12"
2137,7270,91195,False,"Accepted","2025-10-27"
2138,10671,70167,True,"Rejected","2026-01-08"
2139,402,140760,False,"Extended","2025-09-24"
2140,6048,70400,False,"Rejected","2025-12-02"
2141,2850,111173,True,"Rejected","2025-12-04"
2142,10700,116542,False,"Rejected","2025-12-31"
2143,10073,72620,True,"Rejected","2025-10-17"
2144,406,75097,False,"Extended","2025-12-10"
2145,2695,147155,False,"Accepted","2025-11-18"
2146,624,105481,False,"Rejected","2025-08-20"
2147,11790,94635,True,"Accepted","2025-09-29"
2148,3409,136213,False,"Rejected","2025-08-25"
2149,7158,92118,True,"Extended","2025-08-07"
2150,4099,79716,False,"Accepted","2025-11-03"
2151,11386,89945,False,"Accepted","2025-10-10"
2152,2196,114404,True,"Rejected","2026-01-12"
2153,4512,123849,False,"Extended","2025-12-04"
2154,9701,110875,False,"Accepted","2026-01-18"
2155,5456,102395,True,"Rejected","2026-01-14"
2156,8824,137624,False,"Extended","2026-01-18"
2157,264,74773,False,"Accepted","2026-01-20"
2158,5300,70149,False,"Extended","2025-07-29"
2159,11843,95802,True,"Accepted","2025-10-19"
2160,3446,114816,True,"Extended","2025-08-27"
2161,4212,87277,False,"Extended","2025-11-24"
2162,2160,105084,False,"Accepted","2025-11-10"
2163,3202,90971,False,"Accepted","2025-12-14"
2164,7073,89820,False,"Extended","2025-08-03"
2165,8236,146506,False,"Extended","2025-12-08"
2166,6087,123632,False,"Rejected","2025-12-02"
2167,62,139381,False,"Accepted","2025-11-13"
2168,2336,88194,True,"Extended","2025-11-14"
2169,5293,134427,False,"Rejected","2025-11-09"
2170,9437,135991,False,"Extended","2025-08-05"
2171,1326,131780,False,"Accepted","2025-09-22"
2172,3608,115278,True,"Extended","2025-07-27"
2173,10503,90182,True,"Extended","2026-01-13"
2174,7458,73926,False,"Rejected","2025-09-25"
2175,3103,92102,True,"Extended","2026-01-03"
2176,10011,76126,False,"Accepted","2025-10-21"
2177,11524,119805,False,"Rejected","2025-10-03"
2178,8710,70563,True,"Extended","2026-01-07"
2179,10239,143563,False,"Extended","2025-12-10"
2180,328,121782,False,"Rejected","2026-01-18"
2181,7844,114946,False,"Extended","2025-08-28"
2182,6435,111722,False,"Extended","2025-11-28"
2183,4023,133890,True,"Accepted","2026-01-02"
2184,5571,120687,True,"Extended","2026-01-02"
2185,5305,116373,True,"Accepted","2025-08-13"
2186,2155,90591,False,"Accepted","2025-11-02"
2187,9331,126866,True,"Rejected","2025-10-04"
2188,3819,94438,True,"Accepted","2025-12-19"
2189,4532,76086,False,"Rejected","2025-10-17"
2190,4399,93958,False,"Rejected","2025-08-16"
2191,2549,99862,True,"Extended","2025-10-27"
2192,3984,122160,False,"Accepted","2025-08-06"
2193,9955,146739,False,"Accepted","2025-12-02"
2194,4930,144280,False,"Accepted","2025-12-20"
2195,10505,137795,False,"Accepted","2025-08-17"
2196,5959,85972,True,"Extended","2026-01-15"
2197,4764,71021,True,"Accepted","2025-10-13"
2198,6481,77459,False,"Accepted","2025-11-26"
2199,8479,148492,False,"Accepted","2025-09-28"
2200,234,139360,False,"Rejected","2025-09-09"
2201,9871,127678,False,"Rejected","2026-01-21"
2202,7031,142093,True,"Accepted","2025-09-20"
2203,181,84177,False,"Accepted","2025-12-09"
2204,4946,77381,False,"Rejected","2025-07-27"
2205,2989,75376,True,"Accepted","2025-09-23"
2206,3253,129047,False,"Accepted","2025-11-23"
2207,8381,115441,False,"Extended","2025-12-09"
2208,1192,147253,True,"Rejected","2025-07-26"
2209,8510,98152,True,"Rejected","2025-12-26"
2210,3338,108706,False,"Rejected","2025-08-25"
2211,11103,76968,False,"Rejected","2025-07-26"
2212,7114,109531,True,"Rejected","2025-07-28"
2213,11122,104000,False,"Accepted","2025-11-23"
2214,5068,132324,True,"Extended","2025-12-14"
2215,4674,106342,True,"Rejected","2025-11-10"
2216,11785,144769,False,"Accepted","2026-01-12"
2217,1494,137183,False,"Rejected","2025-09-24"
2218,7557,91818,True,"Accepted","2025-09-02"
2219,2349,126418,True,"Accepted","2025-10-22"
2220,10039,117113,True,"Rejected","2025-12-18"
2221,4805,76307,False,"Accepted","2025-10-03"
2222,8450,104812,False,"Extended","2025-08-27"
2223,7587,97592,False,"Accepted","2025-10-17"
2224,2938,79226,True,"Extended","2025-07-27"
2225,1927,97454,True,"Rejected","2025-10-11"
2226,11951,135442,True,"Extended","2025-10-29"
2227,2550,89325,True,"Extended","2025-12-19"
2228,7046,77425,True,"Rejected","2025-10-23"
2229,3641,92994,False,"Accepted","2026-01-20"
2230,4689,120823,False,"Accepted","2025-10-20"
2231,1206,95722,True,"Rejected","2025-11-24"
2232,6626,119734,True,"Extended","2025-09-06"
2233,763,115625,False,"Accepted","2025-12-12"
2234,2209,102682,True,"Accepted","2025-09-09"
2235,9864,100356,False,"Rejected","2025-09-26"
2236,6596,99344,False,"Extended","2026-01-16"
2237,10988,132244,True,"Extended","2025-11-17"
2238,11910,70217,False,"Accepted","2025-12-25"
2239,7188,102259,True,"Accepted","2025-12-13"
2240,5744,114326,False,"Extended","2025-09-16"
2241,7113,104453,True,"Extended","2025-09-17"
2242,2243,80454,True,"Rejected","2025-11-28"
2243,3683,74614,False,"Accepted","2025-12-26"
2244,3688,104775,True,"Rejected","2025-08-20"
2245,10416,96753,False,"Extended","2025-10-09"
2246,7246,98949,False,"Rejected","2026-01-21"
2247,3202,90374,True,"Rejected","2025-11-20"
2248,2372,93006,True,"Rejected","2025-12-25"
2249,3063,92619,True,"Extended","2025-12-15"
2250,11126,111562,True,"Rejected","2025-11-20"
2251,2695,128596,True,"Extended","2026-01-04"
2252,3813,137243,False,"Extended","2025-11-04"
2253,264,148496,False,"Extended","2025-10-19"
2254,6761,76048,True,"Extended","2025-10-20"
2255,9554,81994,True,"Accepted","2026-01-15"
2256,9809,112176,False,"Rejected","2025-09-17"
2257,5114,104388,False,"Accepted","2025-11-08"
2258,10242,139730,False,"Accepted","2025-08-24"
2259,5361,123713,False,"Accepted","2025-08-10"
2260,11966,149210,True,"Accepted","2025-08-17"
2261,3023,132261,True,"Extended","2026-01-12"
2262,3168,105401,False,"Rejected","2025-11-09"
2263,3027,144345,False,"Extended","2025-11-04"
2264,6057,127622,False,"Extended","2026-01-05"
2265,1690,101223,False,"Extended","2025-09-23"
2266,6615,126276,False,"Rejected","2025-09-30"
2267,5262,76254,True,"Accepted","2025-10-03"
2268,544,97987,False,"Rejected","2025-10-18"
2269,10170,107217,True,"Rejected","2025-11-01"
2270,3254,121301,True,"Rejected","2025-12-24"
2271,2527,97760,False,"Extended","2026-01-11"
2272,8670,123893,False,"Accepted","2025-09-21"
2273,10595,97254,False,"Accepted","2025-11-26"
2274,3648,80074,False,"Accepted","2025-11-15"
2275,7252,136974,True,"Rejected","2025-12-17"
2276,5638,77849,False,"Rejected","2025-09-30"
2277,8111,101808,True,"Accepted","2025-11-11"
2278,10370,76460,False,"Accepted","2025-08-04"
2279,5006,72850,True,"Extended","2025-12-08"
2280,4401,121962,True,"Accepted","2025-10-16"
2281,4274,79944,False,"Extended","2025-12-04"
2282,2069,143858,True,"Extended","2025-12-28"
2283,10687,90289,False,"Accepted","2025-08-18"
2284,4969,129709,False,"Accepted","2025-08-03"
2285,11436,117196,True,"Accepted","2025-12-22"
2286,3180,101781,True,"Accepted","2025-10-15"
2287,8539,149483,False,"Extended","2025-07-31"
2288,10006,71653,True,"Rejected","2025-11-16"
2289,4448,86578,False,"Rejected","2025-11-20"
2290,1703,99615,False,"Rejected","2025-10-22"
2291,6701,149158,True,"Accepted","2025-10-31"
2292,6078,135328,False,"Extended","2025-09-14"
2293,9425,112719,False,"Accepted","2025-09-22"
2294,9586,72385,False,"Rejected","2025-07-28"
2295,3691,134033,True,"Rejected","2025-11-15"
2296,11993,112114,False,"Rejected","2025-08-24"
2297,58,70294,False,"Extended","2025-12-15"
2298,7855,87473,False,"Extended","2025-09-10"
2299,4610,134278,False,"Rejected","2025-12-06"
2300,3835,110992,True,"Rejected","2025-12-03"
2301,243,134521,True,"Rejected","2025-09-18"
2302,867,142316,True,"Rejected","2025-10-19"
2303,1631,73826,True,"Rejected","2025-12-15"
2304,4227,77576,True,"Rejected","2025-09-02"
2305,7924,112109,True,"Accepted","2025-08-19"
2306,263,124563,False,"Accepted","2025-12-21"
2307,6211,123246,True,"Accepted","2026-01-07"
2308,1434,117168,False,"Extended","2025-12-06"
2309,4407,134029,False,"Rejected","2025-07-26"
2310,1754,124186,False,"Rejected","2025-07-27"
2311,2748,72082,False,"Accepted","2026-01-06"
2312,4415,70109,True,"Rejected","2025-08-28"
2313,4663,71261,True,"Extended","2025-10-10"
2314,8459,141142,False,"Accepted","2025-09-25"
2315,9707,92374,True,"Extended","2026-01-19"
2316,11820,70260,True,"Rejected","2025-08-09"
2317,1274,102722,True,"Rejected","2026-01-07"
2318,2502,77640,False,"Accepted","2025-11-14"
2319,7927,95142,False,"Accepted","2025-10-05"
2320,10799,82048,False,"Rejected","2026-01-05"
2321,8238,128628,True,"Rejected","2025-11-18"
2322,5779,133402,True,"Rejected","2025-10-24"
2323,11745,111619,True,"Rejected","2026-01-20"
2324,3217,136442,True,"Extended","2025-10-05"
2325,9573,79966,False,"Extended","2025-10-21"
2326,11304,123908,True,"Extended","2025-09-13"
2327,1563,136415,False,"Extended","2025-09-22"
2328,7424,140156,True,"Extended","2025-10-26"
2329,712,82519,True,"Extended","2025-10-09"
2330,10294,135694,False,"Accepted","2025-11-18"
2331,8495,140208,False,"Accepted","2025-09-29"
2332,4261,74699,True,"Rejected","2025-09-29"
2333,4245,123252,False,"Accepted","2025-11-12"
2334,4509,137703,True,"Accepted","2026-01-08"
2335,11600,103448,False,"Extended","2025-12-10"
2336,6942,83778,False,"Accepted","2025-12-25"
2337,2526,71262,True,"Rejected","2026-01-12"
2338,11714,96887,True,"Rejected","2025-08-15"
2339,4177,116407,True,"Accepted","2025-12-24"
2340,2595,95840,False,"Accepted","2026-01-14"
2341,10772,85736,True,"Accepted","2025-09-12"
2342,8527,149508,False,"Rejected","2025-09-12"
2343,62,95353,True,"Rejected","2025-08-06"
2344,1642,127453,False,"Accepted","2025-12-30"
2345,155,143987,True,"Rejected","2026-01-13"
2346,3753,118199,True,"Rejected","2025-10-24"
2347,3488,140985,False,"Extended","2025-11-16"
2348,9350,74049,False,"Accepted","2025-10-12"
2349,1505,133272,True,"Rejected","2025-09-14"
2350,7737,110607,True,"Rejected","2025-08-22"
2351,752,83801,False,"Rejected","2025-11-05"
2352,7728,77637,True,"Accepted","2025-12-17"
2353,4210,106104,False,"Extended","2025-08-26"
2354,10799,106228,False,"Accepted","2025-10-11"
2355,314,137779,False,"Rejected","2025-07-30"
2356,8261,135352,True,"Rejected","2025-12-01"
2357,3215,125116,True,"Extended","2025-09-01"
2358,8406,82937,True,"Accepted","2025-10-07"
2359,423,88968,False,"Extended","2025-12-19"
2360,5125,113620,False,"Extended","2025-12-09"
2361,7994,111059,False,"Rejected","2025-09-08"
2362,9688,141481,False,"Extended","2026-01-16"
2363,2672,127296,True,"Accepted","2026-01-03"
2364,11055,80990,True,"Extended","2025-10-22"
2365,2241,144464,False,"Rejected","2026-01-11"
2366,11864,112491,False,"Rejected","2025-07-27"
2367,6263,110446,True,"Rejected","2026-01-11"
2368,194,105969,False,"Extended","2025-12-08"
2369,1967,76797,False,"Extended","2025-10-13"
2370,4063,113129,True,"Accepted","2025-11-21"
2371,8360,140871,True,"Accepted","2026-01-19"
2372,2144,76772,True,"Extended","2025-11-02"
2373,7013,145042,True,"Rejected","2025-09-03"
2374,11781,74043,False,"Accepted","2026-01-10"
2375,10080,98613,False,"Extended","2025-12-21"
2376,2366,122237,True,"Accepted","2025-08-16"
2377,6414,99618,False,"Accepted","2025-11-03"
2378,5699,121971,True,"Rejected","2025-12-16"
2379,5424,121897,True,"Accepted","2025-11-13"
2380,6452,122513,True,"Accepted","2025-09-16"
2381,8601,132844,False,"Rejected","2025-10-11"
2382,11560,76927,False,"Extended","2025-08-16"
2383,4407,80668,True,"Rejected","2025-11-16"
2384,7256,104390,True,"Extended","2025-10-28"
2385,3932,131844,False,"Extended","2025-07-30"
2386,209,85095,False,"Extended","2025-11-07"
2387,5083,123325,True,"Extended","2025-08-23"
2388,1997,87813,False,"Accepted","2025-12-29"
2389,193,127917,False,"Extended","2025-12-26"
2390,8861,121809,False,"Extended","2025-08-02"
2391,8828,87387,False,"Extended","2025-12-11"
2392,9734,87958,False,"Extended","2025-11-11"
2393,2003,93983,True,"Accepted","2026-01-01"
2394,1352,126068,True,"Extended","2025-07-31"
2395,1587,77556,True,"Rejected","2025-11-02"
2396,10351,87990,True,"Rejected","2025-12-24"
2397,11348,125310,True,"Accepted","2025-09-23"
2398,11853,119854,False,"Extended","2025-08-13"
2399,756,146844,True,"Rejected","2025-08-04"
2400,5392,128107,False,"Accepted","2025-12-26"
2401,2095,84337,False,"Accepted","2025-12-01"
2402,6084,89540,False,"Extended","2025-10-15"
2403,2071,136399,True,"Rejected","2025-11-22"
2404,6130,83969,False,"Extended","2025-09-24"
2405,11480,133955,True,"Extended","2025-10-16"
2406,7030,120846,True,"Accepted","2026-01-12"
2407,7376,92154,False,"Extended","2025-11-02"
2408,9175,75618,False,"Rejected","2025-08-22"
2409,5571,96469,False,"Accepted","2025-08-21"
2410,1530,77083,True,"Accepted","2025-10-03"
2411,7110,114899,False,"Extended","2025-08-19"
2412,7959,94176,False,"Rejected","2025-12-31"
2413,7490,75506,False,"Accepted","2025-12-28"
2414,3181,134444,True,"Accepted","2026-01-21"
2415,1981,145415,False,"Extended","2025-11-04"
2416,9282,74390,True,"Accepted","2025-09-04"
2417,1159,137295,False,"Accepted","2025-08-22"
2418,2050,99694,False,"Extended","2025-11-23"
2419,9859,117237,True,"Accepted","2025-11-03"
2420,3658,92622,True,"Accepted","2026-01-10"
2421,4129,132672,True,"Rejected","2025-12-14"
2422,9337,122971,False,"Extended","2025-10-17"
2423,4334,114604,True,"Extended","2025-10-07"
2424,300,125108,True,"Rejected","2025-09-03"
2425,11840,147584,True,"Rejected","2025-08-06"
2426,601,103960,False,"Rejected","2025-12-09"
2427,5713,88614,True,"Extended","2025-12-30"
2428,6312,108249,False,"Extended","2025-11-20"
2429,356,76122,False,"Rejected","2025-09-26"
2430,8404,76684,False,"Accepted","2025-08-02"
2431,8489,139109,True,"Extended","2025-10-24"
2432,9911,84580,False,"Extended","2025-09-01"
2433,2524,95858,False,"Accepted","2025-10-15"
2434,4830,147484,True,"Rejected","2025-12-07"
2435,1870,147104,False,"Accepted","2026-01-06"
2436,11112,147637,True,"Rejected","2025-08-23"
2437,6274,78302,True,"Rejected","2025-10-02"
2438,3000,111440,True,"Accepted","2025-10-31"
2439,9669,98917,False,"Accepted","2025-09-09"
2440,11667,112818,True,"Accepted","2025-09-27"
2441,11130,93049,False,"Rejected","2025-08-28"
2442,908,75454,True,"Accepted","2025-10-14"
2443,12,115250,False,"Rejected","2025-11-14"
2444,2526,138783,False,"Extended","2025-11-23"
2445,5863,86892,True,"Rejected","2025-12-16"
2446,11327,109485,False,"Accepted","2025-08-09"
2447,4084,81715,True,"Accepted","2025-09-12"
2448,9429,89939,True,"Rejected","2026-01-18"
2449,8407,116942,True,"Accepted","2025-09-18"
2450,2994,126119,False,"Extended","2026-01-19"
2451,11671,82308,False,"Rejected","2026-01-08"
2452,9668,118491,True,"Rejected","2025-11-20"
2453,6374,134895,True,"Rejected","2025-11-23"
2454,10188,147927,False,"Rejected","2025-08-23"
2455,3539,111717,False,"Accepted","2025-09-08"
2456,3213,99670,False,"Accepted","2026-01-19"
2457,2225,132449,False,"Rejected","2025-12-14"
2458,2189,111718,False,"Extended","2025-10-24"
2459,8217,121952,True,"Rejected","2025-10-06"
2460,11228,117125,True,"Accepted","2025-07-28"
2461,11285,114644,False,"Rejected","2025-12-04"
2462,2541,112068,False,"Extended","2025-10-05"
2463,5026,94483,True,"Extended","2025-11-19"
2464,6422,79947,False,"Accepted","2025-07-30"
2465,5169,74247,True,"Rejected","2025-12-06"
2466,8310,75212,True,"Accepted","2026-01-08"
2467,9532,116391,False,"Extended","2025-12-23"
2468,6738,135080,True,"Extended","2025-12-21"
2469,8300,130577,False,"Accepted","2025-11-04"
2470,505,100201,True,"Accepted","2025-11-15"
2471,6050,88897,False,"Extended","2025-08-06"
2472,5314,85568,True,"Rejected","2025-12-31"
2473,7484,123820,True,"Extended","2025-09-30"
2474,2085,146278,False,"Accepted","2025-09-24"
2475,1207,144306,False,"Accepted","2025-10-08"
2476,894,118101,False,"Rejected","2025-12-12"
2477,774,75403,False,"Rejected","2025-10-09"
2478,5082,142761,True,"Extended","2025-08-01"
2479,9176,121930,False,"Rejected","2025-12-17"
2480,8431,106420,True,"Extended","2026-01-21"
2481,3324,132629,False,"Rejected","2026-01-08"
2482,9149,103575,False,"Accepted","2025-11-19"
2483,11723,105005,False,"Extended","2025-11-13"
2484,4754,78633,False,"Rejected","2025-08-25"
2485,4077,135375,True,"Extended","2025-11-21"
2486,3587,145357,False,"Accepted","2025-12-11"
2487,1605,136409,False,"Accepted","2026-01-15"
2488,2761,105584,False,"Extended","2026-01-09"
2489,3054,126519,True,"Rejected","2025-11-18"
2490,340,130002,True,"Accepted","2025-08-07"
2491,8770,76258,False,"Extended","2026-01-18"
2492,2727,95954,False,"Extended","2025-11-21"
2493,7024,109363,False,"Extended","2025-12-27"
2494,6144,102933,True,"Accepted","2025-09-29"
2495,10326,140170,False,"Rejected","2025-09-14"
2496,11187,109402,False,"Rejected","2026-01-03"
2497,8135,124890,True,"Accepted","2025-10-22"
2498,1940,92119,True,"Accepted","2025-10-18"
2499,3264,86603,True,"Rejected","2025-10-06"
2500,6653,71509,False,"Accepted","2026-01-01"
2501,5914,119425,True,"Accepted","2026-01-08"
2502,5963,121040,False,"Accepted","2025-08-22"
2503,4783,125620,True,"Accepted","2025-12-16"
2504,4210,116346,True,"Accepted","2025-12-10"
2505,1151,139929,True,"Extended","2025-09-07"
2506,9486,129643,False,"Extended","2026-01-08"
2507,5429,82163,False,"Extended","2026-01-09"
2508,10550,114012,True,"Rejected","2025-07-28"
2509,11993,78334,False,"Extended","2025-08-08"
2510,7182,93318,False,"Extended","2025-09-21"
2511,1346,86568,False,"Extended","2025-08-16"
2512,3860,124314,False,"Extended","2025-11-27"
2513,10583,86952,False,"Accepted","2025-09-02"
2514,11750,122459,False,"Extended","2025-10-23"
2515,10501,141439,False,"Accepted","2025-09-03"
2516,3137,104501,True,"Rejected","2025-11-20"
2517,672,113338,False,"Extended","2025-09-09"
2518,9495,77562,True,"Extended","2025-10-29"
2519,4522,82730,False,"Extended","2025-09-07"
2520,6049,87792,False,"Extended","2026-01-07"
2521,11568,111492,False,"Rejected","2026-01-21"
2522,7970,97270,True,"Extended","2025-11-09"
2523,2806,118337,False,"Extended","2025-08-17"
2524,2696,106327,True,"Accepted","2025-08-16"
2525,8446,79498,False,"Extended","2025-11-12"
2526,11805,100700,True,"Rejected","2025-08-11"
2527,5944,106335,False,"Rejected","2025-10-31"
2528,4858,76790,True,"Rejected","2025-11-24"
2529,2213,124562,False,"Extended","2025-12-18"
2530,5809,139915,False,"Accepted","2025-09-12"
2531,1863,117948,False,"Accepted","2025-07-28"
2532,1565,85814,True,"Extended","2025-11-21"
2533,9956,104272,False,"Extended","2025-12-11"
2534,3766,82469,False,"Rejected","2025-11-26"
2535,5334,148775,True,"Extended","2026-01-09"
2536,5580,116798,False,"Extended","2025-08-30"
2537,5298,125853,False,"Accepted","2026-01-17"
2538,654,135615,False,"Accepted","2025-12-11"
2539,2327,113902,True,"Rejected","2025-10-05"
2540,2422,92525,False,"Rejected","2025-12-12"
2541,7029,91767,True,"Accepted","2025-12-18"
2542,6160,109849,False,"Accepted","2025-09-02"
2543,2893,133075,False,"Accepted","2025-09-16"
2544,8338,81888,True,"Extended","2025-12-18"
2545,8890,127299,False,"Rejected","2025-08-15"
2546,4084,89763,False,"Rejected","2026-01-08"
2547,8630,129713,False,"Extended","2025-09-18"
2548,9943,149167,True,"Extended","2025-10-18"
2549,539,134983,False,"Accepted","2025-11-07"
2550,3241,121513,False,"Extended","2026-01-20"
2551,3862,91977,True,"Rejected","2025-08-13"
2552,3136,100604,False,"Rejected","2025-11-16"
2553,9710,81772,True,"Accepted","2025-10-05"
2554,11329,108604,True,"Accepted","2025-09-08"
2555,2747,107986,False,"Rejected","2025-11-04"
2556,9799,85817,False,"Rejected","2025-08-26"
2557,11751,77244,True,"Accepted","2025-08-13"
2558,9851,72067,False,"Accepted","2026-01-12"
2559,4185,99340,True,"Rejected","2026-01-09"
2560,8863,73894,True,"Accepted","2025-12-21"
2561,1396,137010,False,"Accepted","2026-01-03"
2562,7548,76121,False,"Accepted","2025-08-12"
2563,7518,136557,False,"Extended","2025-12-14"
